60 6
apart 16 34
apart 16 44
apart 16 50
apart 16 56
apart 17 19
apart 17 21
apart 17 32
apart 17 43
apart 17 49
apart 17 53
apart 17 57
apart 17 58
apart 18 19
apart 18 20
apart 18 22
apart 18 29
apart 18 34
apart 18 48
apart 18 52
apart 19 20
apart 19 21
apart 19 22
apart 19 24
apart 19 30
apart 19 48
apart 19 52
apart 19 55
apart 19 57
apart 20 23
apart 20 26
apart 20 34
apart 20 35
apart 20 38
apart 20 39
apart 20 47
apart 20 48
apart 20 58
apart 20 59
apart 21 24
together 21 26
apart 21 32
apart 21 35
apart 21 36
apart 21 43
apart 21 44
apart 21 50
apart 21 54
apart 22 34
apart 22 37
apart 22 40
apart 22 43
apart 22 44
apart 22 47
apart 22 50
together 22 54
apart 22 59
apart 23 29
apart 23 32
apart 23 33
apart 23 35
apart 23 42
apart 23 48
apart 23 54
apart 23 56
apart 24 37
apart 24 41
apart 24 42
apart 24 44
apart 24 52
apart 25 34
apart 25 36
apart 25 37
apart 25 42
apart 25 43
apart 25 44
apart 25 45
apart 25 47
apart 25 50
apart 25 52
apart 25 56
apart 25 59
apart 26 32
apart 26 33
apart 26 34
apart 26 36
apart 26 37
apart 26 40
apart 26 44
apart 26 46
apart 26 47
apart 26 49
apart 26 50
apart 26 51
apart 26 54
apart 26 57
apart 27 35
apart 27 39
apart 27 45
apart 27 46
apart 27 47
apart 27 48
apart 28 29
apart 28 31
apart 28 35
apart 28 39
together 28 41
apart 28 44
apart 28 51
apart 28 53
apart 28 59
apart 29 34
apart 29 35
apart 29 37
apart 29 41
apart 29 44
apart 29 49
apart 29 52
apart 29 54
apart 29 55
apart 29 56
apart 30 31
apart 30 41
apart 30 42
apart 30 43
apart 30 45
apart 30 46
apart 30 48
apart 30 56
apart 31 34
apart 31 41
apart 31 42
apart 31 45
apart 31 46
apart 31 50
apart 31 52
apart 31 58
apart 32 38
apart 32 39
apart 32 44
apart 32 48
apart 32 53
apart 32 54
apart 32 56
apart 32 57
apart 32 59
apart 33 37
apart 33 39
apart 33 41
apart 33 43
apart 33 47
apart 33 53
apart 34 43
apart 34 57
apart 35 36
apart 35 37
apart 35 40
apart 35 47
apart 35 51
apart 35 52
apart 35 56
apart 35 58
apart 36 38
apart 36 43
apart 36 48
apart 36 49
apart 36 52
apart 36 53
apart 36 56
apart 36 57
apart 37 46
apart 37 53
apart 37 58
together 38 39
apart 38 41
apart 38 45
apart 38 46
apart 38 54
apart 38 59
apart 39 41
apart 39 43
apart 39 46
apart 39 48
apart 39 51
apart 39 54
apart 40 42
apart 40 49
apart 40 57
apart 41 51
apart 41 54
apart 41 55
apart 42 45
apart 42 46
apart 42 52
apart 43 44
apart 44 45
apart 44 48
apart 44 49
apart 44 51
apart 44 52
apart 44 56
apart 44 58
apart 44 59
apart 45 50
apart 45 52
apart 46 54
apart 46 57
apart 46 59
apart 47 49
apart 47 54
apart 48 51
apart 48 52
apart 48 58
apart 49 51
apart 49 52
apart 49 53
apart 49 54
apart 49 55
apart 49 59
apart 50 51
apart 52 54
apart 53 57
apart 53 58
apart 54 58
